name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Lisbon,2023-01-01T00:00:00,17,17,15,87.75,0,0,,0,0,27,22.5,185,1020.1,37.3,10.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T01:00:00,17,17,14.9,87.13,0,0,rain,0,0,29.2,22.3,178,1020,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T02:00:00,16.2,16.2,14.9,91.92,0,0,rain,0,0,31,22.6,178,1019,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T03:00:00,17.1,17.1,14.8,86.35,0,0,rain,0,0,34.2,22.8,177,1019,37.3,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T04:00:00,17.2,17.2,14,81.69,0,0,rain,0,0,34.9,26.2,178,1018.8,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T05:00:00,17,17,14.9,87.13,0,0,rain,0,0,35.6,25.9,178,1018,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T06:00:00,17.1,17.1,14.7,86,0,0,rain,0,0,35.6,26.4,180,1018.1,32.6,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T07:00:00,17.2,17.2,14.7,85.4,0,0,,0,0,36.4,23.2,178,1018,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T08:00:00,17.2,17.2,14.9,86.27,0,0,,0,0,36.4,23.5,170,1018,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T09:00:00,17.1,17.1,15.9,92.91,0.2,100,rain,0,0,37.4,24.3,178,1018.1,37.3,10.8,12,0,0,10,"Rain, Partially cloudy",rain,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T10:00:00,18,18,16,88.1,0,0,,0,0,42.8,24.4,188,1018,27.9,10,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T11:00:00,18.2,18.2,16,87.24,0,0,rain,0,0,55.8,32.6,198,1018,79.7,10,54,0.2,1,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T12:00:00,18.1,18.1,16.1,87.84,0,0,rain,0,0,51.5,36.7,190,1018,90.7,10.8,73,0.3,1,10,Overcast,cloudy,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T13:00:00,18,18,17,93.88,0,0,rain,0,0,49.7,35.3,190,1017,89.2,8.3,49,0.2,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T14:00:00,18.2,18.2,16.3,89,0,0,rain,0,0,64.8,38.9,200,1016,89.2,8.2,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T15:00:00,15,15,14,93.46,0,0,rain,0,0,47.2,32.7,222,1016.1,57.9,5.8,34,0.1,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T16:00:00,15.2,15.2,15.2,100,0,0,rain,0,0,54.4,26.9,228,1016,89.2,6.7,5,0,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T17:00:00,15.2,15.2,14.3,94.71,0,0,rain,0,0,57.2,22.3,282,1016.8,56.3,8.4,6,0,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T18:00:00,14.1,14.1,13.2,94.38,0,0,,0,0,30.2,15.7,297,1018,56.3,9.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T19:00:00,13.2,13.2,12.2,93.66,0,0,,0,0,19.4,10.2,310,1019,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T20:00:00,13.2,13.2,12.2,93.66,0,0,rain,0,0,12.2,9.6,270,1020,46.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T21:00:00,12.3,12.3,12.1,98.87,0,0,,0,0,15.8,10.2,292,1021.1,35.7,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T22:00:00,12,12,11.2,94.58,0,0,,0,0,15.8,7.2,302,1022,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-01T23:00:00,11.7,11.7,10.9,94.57,0,0,,0,0,16.2,5.1,300,1022,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T00:00:00,10.9,10.9,10,94.34,0,0,,0,0,9.7,8.8,344,1022.1,27.9,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T01:00:00,10.9,10.9,10,94.53,0,0,,0,0,7.9,7.6,316,1022,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T02:00:00,9.9,9.9,9,94.49,0,0,,0,0,7.2,3.3,353.5,1022.8,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T03:00:00,9.2,8.6,9.2,100,0,0,,0,0,7.6,5.9,295,1024,43.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T04:00:00,10.9,10.9,9.2,89.33,0,0,,0,0,8.3,8.5,300,1024,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T05:00:00,9,7.8,8.2,94.46,0,0,,0,0,8.6,8.2,280,1024,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T06:00:00,8.8,8.8,7.9,94.45,0,0,,0,0,9,2,80,1025,24.7,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T07:00:00,8.7,8.2,7.9,94.44,0,0,,0,0,7.9,5.1,272,1025,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T08:00:00,8.7,8.7,8.7,100,0,0,,0,0,7.6,3.6,306,1025.2,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T09:00:00,8.9,8.3,8,94.45,9,100,rain,0,0,7.6,5.7,26,1026.1,32.6,11.6,32,0.1,0,10,"Rain, Partially cloudy",rain,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T10:00:00,11,11,9.3,89.35,0,0,,0,0,7.9,5.1,360,1027,27.9,10,134,0.5,1,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T11:00:00,12,12,9.5,84.52,0,0,,0,0,7.6,10.3,338,1027,27.9,10,254,0.9,3,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T12:00:00,13.9,13.9,9.2,73.14,0,0,,0,0,8.3,8.8,17,1027.1,29.5,11.6,361,1.3,4,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T13:00:00,14,14,9.7,75.24,0,0,,0,0,25.9,7.8,50,1027,27.9,10,428,1.5,4,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T14:00:00,13.3,13.3,9.7,78.67,0,0,,0,0,16.6,8.1,85,1027,46.9,10,410,1.5,4,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T15:00:00,14.2,14.2,9.6,74.09,0,0,,0,0,17.3,8.1,74,1027,27.9,11.6,370,1.3,4,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T16:00:00,14.2,14.2,8.9,70.37,0,0,,0,0,19.4,4.2,30,1027,46.9,10,252,0.9,3,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T17:00:00,13,13,8.2,72.43,0,0,,0,0,20.5,8.7,342,1027,27.9,10,102,0.4,1,10,Partially cloudy,partly-cloudy-day,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T18:00:00,12,12,7.1,71.86,0,0,,0,0,19.4,11.1,333,1028,27.9,11.6,5,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T19:00:00,11,11,7,76.36,0,0,,0,0,14,10.9,333,1028,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T20:00:00,11,11,7.2,77.18,0,0,,0,0,11.2,10.9,332,1028,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T21:00:00,10.9,10.9,7.1,77.58,0,0,,0,0,9.4,10.1,326,1029,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T22:00:00,10.9,10.9,7.2,77.99,0,0,,0,0,7.9,10.6,325,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-02T23:00:00,9.9,9.5,7.2,83.37,0,0,,0,0,7.6,5.4,333,1029.8,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T00:00:00,8.7,8,7,89.07,0,0,,0,0,7.2,5.9,326,1030,23.2,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T01:00:00,9.5,8.3,7,84.24,0,0,,0,0,6.1,9.1,316,1030,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T02:00:00,8.9,7.4,7.2,89.17,0,0,,0,0,5.4,9.1,318,1029.8,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T03:00:00,8.7,8.7,7,88.97,0,0,,0,0,5.8,4.2,30,1030,10,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T04:00:00,7.9,6.4,6.2,89.09,0,0,,0,0,5.8,8.5,349,1030,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T05:00:00,7.7,6.3,6,89.08,0,0,,0,0,5.8,7.8,340,1029.8,27.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T06:00:00,6.7,6.7,5.9,94.36,0,0,,0,0,6.5,4.6,90,1030,24.7,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T07:00:00,7.5,6.9,5.9,89.07,0,0,,0,0,7.9,5.1,355,1030.8,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T08:00:00,7.3,6,5.7,89.21,0,0,,0,0,7.6,7.3,359,1031,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T09:00:00,8.3,8.3,6.7,89.25,0,0,,0,0,7.2,4.1,68,1032,24.2,11.6,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T10:00:00,11,11,7.6,79.17,0,0,,0,0,7.6,2.5,43,1032.4,25.4,10,203,0.7,2,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T11:00:00,11.8,11.8,8.2,78.58,0,0,,0,0,9,3.7,60,1033.2,25.4,10,318,1.1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T12:00:00,12.9,12.9,7.9,71.76,0,0,,0,0,27.7,9.1,66,1033,24.2,11.6,428,1.5,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T13:00:00,13,13,7.8,70.57,0,0,,0,0,12.6,6.4,24,1032,28,10,478,1.7,5,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T14:00:00,14,14,8.8,70.58,0,0,,0,0,13.7,8.4,64,1031,28,10,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T15:00:00,14.1,14.1,8.7,69.89,0,0,,0,0,15.1,8.5,20,1031.1,24.2,11.6,383,1.4,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T16:00:00,14.2,14.2,8,66.49,0,0,,0,0,19.1,14.3,14,1031,27.6,10,259,0.9,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T17:00:00,13,13,8.2,72.4,0,0,,0,0,20.5,11.8,8,1031,4.3,10,106,0.4,1,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-03T18:00:00,11.2,11.2,7.2,76.3,0,0,,0,0,20.2,12.4,353,1032,30,11.6,5,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T19:00:00,10.9,10.9,7.2,77.99,0,0,,0,0,15.8,12.1,343,1032,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T20:00:00,10.9,10.9,7,77.16,0,0,,0,0,14,13.3,335,1032,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T21:00:00,9.9,8.4,7.2,82.94,0,0,,0,0,12.2,11.4,354,1033,30,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T22:00:00,8.7,7,6.2,84.14,0,0,,0,0,11.5,10.6,358,1033,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-03T23:00:00,8.7,7.2,5.2,78.51,0,0,,0,0,10.8,9.6,346,1033,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T00:00:00,8.7,7.1,5.3,79.2,0,0,,0,0,10.1,9.8,346,1033,10,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T01:00:00,7.9,6.1,5.3,84.04,0,0,,0,0,13.3,9.6,341,1033,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T02:00:00,7.7,6.2,4.3,79.23,0,0,,0,0,14.8,8.4,339,1033,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T03:00:00,7.2,5.1,4.4,81.97,0,0,,0,0,15.5,11.4,30,1033.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T04:00:00,6.2,4.4,6.2,100,0,0,,0,0,15.8,8.7,13,1033,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T05:00:00,7.2,5.1,5.3,88.07,0,0,,0,0,16.6,10.8,22,1033,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T06:00:00,7,5.7,5.2,88.34,0,0,,0,0,17.3,7.4,38,1033,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T07:00:00,6.2,4.4,5.2,93.31,0,0,,0,0,20.9,8.7,20,1033,3.2,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T08:00:00,6.6,4,5,89.39,0,0,,0,0,21.2,13.7,47,1033,0,10,0,0,0,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T09:00:00,7.7,5.7,5.8,88.29,0,0,,0,0,22,11,27,1034,0,11.6,51,0.2,1,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T10:00:00,9.7,8.1,6.1,77.96,0,0,,0,0,22.7,11.2,55,1034,0,10,206,0.7,2,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T11:00:00,10.8,10.8,7,77.51,0,0,,0,0,22.3,17.1,49,1034,0,10,346,1.2,3,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T12:00:00,12,12,8,76.9,0,0,,0,0,22.3,14.1,56,1034,10,11.6,443,1.6,4,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T13:00:00,13.1,13.1,9,76.3,0,0,,0,0,23.8,14.6,64,1033,3.3,10,484,1.7,5,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T14:00:00,14.1,14.1,9.1,71.85,0,0,,0,0,23.4,15.2,54,1032,0.6,10,467,1.7,5,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T15:00:00,14.1,14.1,9.8,75.24,0,0,,0,0,22,12.3,55,1032,10,11.6,391,1.4,4,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T16:00:00,14.2,14.2,9.9,75.32,0,0,,0,0,29.5,11.6,62,1031.8,0,10,266,1,3,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T17:00:00,14,14,9.9,76.45,0,0,,0,0,21.2,11.2,44,1031.8,1,10,111,0.4,1,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-04T18:00:00,12.9,12.9,10.1,83.12,0,0,,0,0,20.9,12.4,35,1032,10,11.6,6,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T19:00:00,11,11,9.2,88.41,0,0,,0,0,18.7,8.1,345,1032,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T20:00:00,10.9,10.9,8.2,83.49,0,0,,0,0,17.6,9.6,12,1032,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T21:00:00,10.7,10.7,8.1,84.19,0,0,,0,0,16.6,11.1,27,1032,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T22:00:00,9.7,8.3,7.2,84.26,0,0,,0,0,15.5,9.6,45,1031.8,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-04T23:00:00,8.9,7.7,7.2,89.17,0,0,,0,0,15.5,7.8,22,1031,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T00:00:00,7.9,6.9,6.2,88.81,0,0,,0,0,15.5,6.9,23,1031.1,0,11.6,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T01:00:00,7.2,6.1,6.3,94.38,0,0,,0,0,15.5,6.3,23,1031,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T02:00:00,8,7.4,6,87.19,0,0,,0,0,15.5,5.4,10,1030,0,10,0,0,0,10,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-01-05T03:00:00,8,7,7.1,94.11,0,0,,0,0,15.1,6.8,47,1030.1,0,10.8,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T04:00:00,6,4.4,6,100,0,0,,0,0,15.1,7.6,40,1029,0,10,0,0,0,10,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-01-05T05:00:00,6,5.1,6,100,0,0,,0,0,15.5,5.4,40,1029,0,10,0,0,0,10,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-01-05T06:00:00,6.2,4.3,5.4,94.13,0,0,,0,0,15.5,9.4,23,1029.1,0,10.8,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T07:00:00,6.2,5,6.2,100,0,0,,0,0,16.9,6.3,48,1029,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T08:00:00,6,4.8,5.2,94.54,0,0,,0,0,16.9,6.1,40,1029,27.6,9.8,0,0,0,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T09:00:00,7.7,6.1,6.9,94.51,0,0,,0,0,16.6,8.8,40,1030,2,10,51,0.2,1,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T10:00:00,8.9,7.6,8,94.41,0,0,,0,0,17.6,8.4,65,1030,0,10,206,0.7,2,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T11:00:00,10.2,10.2,8.1,87.17,0,0,,0,0,18,11.3,55,1030,0,10,347,1.2,3,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T12:00:00,11.1,11.1,8.9,86.1,0,0,,0,0,17.6,8.1,53,1029.2,2,10.8,444,1.6,4,10,Clear,clear-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T13:00:00,12.2,12.2,9,81.06,0,0,,0,0,17.3,7.7,61,1028,27.6,10,485,1.7,5,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T14:00:00,14,14,10.8,81.3,0,0,,0,0,15.5,8,71,1027,27.6,10,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T15:00:00,14.1,14.1,10.9,81.16,0,0,,0,0,14,6.4,57,1027,24.2,10.8,391,1.4,4,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T16:00:00,14,14,11,81.93,0,0,,0,0,11.9,6.4,56,1027,28,10,265,1,3,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T17:00:00,14,14,11.1,82.54,0,0,,0,0,10.1,5.4,74,1027,30,10,112,0.4,1,10,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,LPPT"
Lisbon,2023-01-05T18:00:00,11.1,11.1,10.2,94.54,0,0,,0,0,7.9,4.2,2,1027,0,10.8,6,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T19:00:00,11,11,10.2,94.54,0,0,,0,0,6.5,5.7,323,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T20:00:00,11.9,11.9,10.2,89.41,0,0,,0,0,5.4,10.6,322,1027,0,10,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T21:00:00,11.8,11.8,10.1,89.41,0,0,,0,0,4.7,6.9,331,1027.1,0,10.3,0,0,0,10,Clear,clear-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-05T22:00:00,12,12,9,81.88,0,0,,0,0,4.7,11.2,310,1027,0,10,0,0,0,10,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-01-05T23:00:00,12,12,9,81.88,0,0,,0,0,5,11.2,320,1027,0,10,0,0,0,10,Clear,clear-night,"08536099999,LPPT"
Lisbon,2023-01-06T00:00:00,9.5,9.5,7.8,89.22,0,0,,0,0,4.7,4.6,100,1027.1,23.2,8.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-06T01:00:00,7.7,7.7,6.9,94.4,0,0,,0,0,4.7,1.5,30,1027,27.5,8.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-06T02:00:00,6.7,6.7,6.7,100,0,0,,0,0,2.9,2.1,130,1026.8,27.9,6.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
Lisbon,2023-01-06T03:00:00,8.4,8.4,7.6,94.43,0,0,,0,0,2.9,3.6,130,1026.1,27.5,8.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
